percent,river,site,time,pigments
0,RGA,AM,T14,Chlorophylide a
0,RGA,AM,T21,Chlorophylide a
0,RGA,AM,T21,Chlorophylide a
0,RGA,AV,T07,Chlorophylide a
0,RGA,AV,T07,Chlorophylide a
0,RGA,AV,T07,Chlorophylide a
0,RGA,AV,T14,Chlorophylide a
0.327849308536004,RGA,AV,T14,Chlorophylide a
0,RGA,AV,T14,Chlorophylide a
0,RGA,AV,T21,Chlorophylide a
0,RGA,AV,T21,Chlorophylide a
0.321496419698962,RGA,AV,T21,Chlorophylide a
0.361663652802893,RMO,AM,T07,Chlorophylide a
0.257447591026113,RMO,AM,T07,Chlorophylide a
0.305520003302919,RMO,AM,T07,Chlorophylide a
0.206751113010158,RMO,AM,T14,Chlorophylide a
0.172960507350822,RMO,AM,T14,Chlorophylide a
0.138121546961326,RMO,AM,T21,Chlorophylide a
0.128905847169228,RMO,AM,T21,Chlorophylide a
0.132287935985545,RMO,AM,T21,Chlorophylide a
0.30514610809413,RMO,AV,T07,Chlorophylide a
0.143420580853352,RMO,AV,T07,Chlorophylide a
0.265600286490197,RMO,AV,T07,Chlorophylide a
0,RMO,AV,T14,Chlorophylide a
0,RMO,AV,T14,Chlorophylide a
0.312907431551499,RMO,AV,T14,Chlorophylide a
0,RMO,AV,T21,Chlorophylide a
0,RMO,AV,T21,Chlorophylide a
0.232271520667425,RMO,AV,T21,Chlorophylide a
0,RPE,AM,T07,Chlorophylide a
0,RPE,AM,T07,Chlorophylide a
0,RPE,AM,T07,Chlorophylide a
0,RPE,AM,T14,Chlorophylide a
0,RPE,AM,T14,Chlorophylide a
0,RPE,AM,T14,Chlorophylide a
0,RPE,AM,T21,Chlorophylide a
0,RPE,AM,T21,Chlorophylide a
0,RPE,AM,T21,Chlorophylide a
0.307040437225583,RPE,AV,T07,Chlorophylide a
0,RPE,AV,T07,Chlorophylide a
0,RPE,AV,T07,Chlorophylide a
0.275650842266463,RPE,AV,T14,Chlorophylide a
0.191143676330041,RPE,AV,T14,Chlorophylide a
0.404367165386171,RPE,AV,T14,Chlorophylide a
0,GRG,AM,T07,Chlorophylide b
0,GRG,AM,T07,Chlorophylide b
0,GRG,AM,T07,Chlorophylide b
0,GRG,AM,T14,Chlorophylide b
0,GRG,AM,T14,Chlorophylide b
0,GRG,AM,T14,Chlorophylide b
0,GRG,AM,T21,Chlorophylide b
0,GRG,AM,T21,Chlorophylide b
0,GRG,AM,T21,Chlorophylide b
0,GRG,AV,T07,Chlorophylide b
0,GRG,AV,T07,Chlorophylide b
0,GRG,AV,T07,Chlorophylide b
0,GRG,AV,T14,Chlorophylide b
0.275341627574954,GRG,AV,T14,Chlorophylide b
0.502966210987877,GRG,AV,T14,Chlorophylide b
0,GRG,AV,T21,Chlorophylide b
0,GRG,AV,T21,Chlorophylide b
0.299595546012883,GRG,AV,T21,Chlorophylide b
0,RCA,AM,T07,Chlorophylide b
0,RCA,AM,T07,Chlorophylide b
0,RCA,AM,T07,Chlorophylide b
0,RCA,AM,T14,Chlorophylide b
0,RCA,AM,T14,Chlorophylide b
0,RCA,AM,T14,Chlorophylide b
0,RCA,AM,T21,Chlorophylide b
0,RCA,AM,T21,Chlorophylide b
0,RCA,AM,T21,Chlorophylide b
0,RCA,AM,T21,Chlorophylide b
0,RCA,AV,T07,Chlorophylide b
0.424628450106157,RCA,AV,T07,Chlorophylide b
0.354178195904815,RCA,AV,T07,Chlorophylide b
0,RCA,AV,T14,Chlorophylide b
0.271649108858411,RCA,AV,T14,Chlorophylide b
0.261028452101279,RCA,AV,T14,Chlorophylide b
0,RCA,AV,T21,Chlorophylide b
0,RCA,AV,T21,Chlorophylide b
0,RCA,AV,T21,Chlorophylide b
0,RCAR,AM,T07,Chlorophylide b
0,RCAR,AM,T07,Chlorophylide b
0,RCAR,AM,T07,Chlorophylide b
0.491803278688525,RCAR,AM,T14,Chlorophylide b
0,RCAR,AM,T14,Chlorophylide b
0.472671954797349,RCAR,AM,T14,Chlorophylide b
0.252248300065804,RCAR,AM,T21,Chlorophylide b
0.242211642863109,RCAR,AM,T21,Chlorophylide b
0.256636458416874,RCAR,AM,T21,Chlorophylide b
0.512577872407539,RCAR,AV,T07,Chlorophylide b
0,RCAR,AV,T07,Chlorophylide b
0,RCAR,AV,T07,Chlorophylide b
1.18142313959804,RCAR,AV,T14,Chlorophylide b
0.843743151435459,RCAR,AV,T14,Chlorophylide b
1.63372697791103,RCAR,AV,T14,Chlorophylide b
0.396413978166738,RCAR,AV,T21,Chlorophylide b
0.295284965867598,RCAR,AV,T21,Chlorophylide b
0.36523898804451,RCAR,AV,T21,Chlorophylide b
0,RGA,AM,T07,Chlorophylide b
0,RGA,AM,T07,Chlorophylide b
0,RGA,AM,T07,Chlorophylide b
0,RGA,AM,T14,Chlorophylide b
0,RGA,AM,T14,Chlorophylide b
0,RGA,AM,T14,Chlorophylide b
0,RGA,AM,T21,Chlorophylide b
0,RGA,AM,T21,Chlorophylide b
0,RGA,AV,T07,Chlorophylide b
0,RGA,AV,T07,Chlorophylide b
0,RGA,AV,T07,Chlorophylide b
0,RGA,AV,T14,Chlorophylide b
0.214592274678112,RGA,AV,T14,Chlorophylide b
0,RGA,AV,T14,Chlorophylide b
0,RGA,AV,T21,Chlorophylide b
0,RGA,AV,T21,Chlorophylide b
0.336109893321643,RGA,AV,T21,Chlorophylide b
0.164392569455861,RMO,AM,T07,Chlorophylide b
0.209635895549835,RMO,AM,T07,Chlorophylide b
0.189917839891004,RMO,AM,T07,Chlorophylide b
0.124050667806095,RMO,AM,T14,Chlorophylide b
0.192178341500913,RMO,AM,T14,Chlorophylide b
0.37292817679558,RMO,AM,T21,Chlorophylide b
0.226874291017841,RMO,AM,T21,Chlorophylide b
0.238763591778789,RMO,AM,T21,Chlorophylide b
0.17584690974916,RMO,AV,T07,Chlorophylide b
0.127484960758536,RMO,AV,T07,Chlorophylide b
0.12832373392223,RMO,AV,T07,Chlorophylide b
0,RMO,AV,T14,Chlorophylide b
0,RMO,AV,T14,Chlorophylide b
0.234680573663624,RMO,AV,T14,Chlorophylide b
0,RMO,AV,T21,Chlorophylide b
0,RMO,AV,T21,Chlorophylide b
0,RMO,AV,T21,Chlorophylide b
0,RPE,AM,T07,Chlorophylide b
0,RPE,AM,T07,Chlorophylide b
0,RPE,AM,T07,Chlorophylide b
0,RPE,AM,T14,Chlorophylide b
0,RPE,AM,T14,Chlorophylide b
0,RPE,AM,T14,Chlorophylide b
0,RPE,AM,T21,Chlorophylide b
0,RPE,AM,T21,Chlorophylide b
0,RPE,AM,T21,Chlorophylide b
1.90365071079861,RPE,AV,T07,Chlorophylide b
0,RPE,AV,T07,Chlorophylide b
0,RPE,AV,T07,Chlorophylide b
1.16385911179173,RPE,AV,T14,Chlorophylide b
0.987575661038547,RPE,AV,T14,Chlorophylide b
1.01091791346543,RPE,AV,T14,Chlorophylide b
4.11081322609473,GRG,AM,T07,Diadinoxanthin
5.3391959798995,GRG,AM,T07,Diadinoxanthin
3.73761913660998,GRG,AM,T07,Diadinoxanthin
3.37394564198688,GRG,AM,T14,Diadinoxanthin
3.42465753424658,GRG,AM,T14,Diadinoxanthin
2.77093596059113,GRG,AM,T14,Diadinoxanthin
2.38473767885533,GRG,AM,T21,Diadinoxanthin
2.44360902255639,GRG,AM,T21,Diadinoxanthin
3.13217790770516,GRG,AM,T21,Diadinoxanthin
4.75435816164818,GRG,AV,T07,Diadinoxanthin
2.98831043271907,GRG,AV,T07,Diadinoxanthin
3.52518236710761,GRG,AV,T07,Diadinoxanthin
9.35170544386718,GRG,AV,T14,Diadinoxanthin
6.55720987150724,GRG,AV,T14,Diadinoxanthin
5.75187000257931,GRG,AV,T14,Diadinoxanthin
4.14382251689405,GRG,AV,T21,Diadinoxanthin
4.46956075006422,GRG,AV,T21,Diadinoxanthin
3.59514655215459,GRG,AV,T21,Diadinoxanthin
3.15670800450958,RCA,AM,T07,Diadinoxanthin
2.72373540856031,RCA,AM,T07,Diadinoxanthin
2.33629483382692,RCA,AM,T07,Diadinoxanthin
2.64598540145985,RCA,AM,T14,Diadinoxanthin
2.88770488469516,RCA,AM,T14,Diadinoxanthin
2.78351441142139,RCA,AM,T14,Diadinoxanthin
3.18991097922849,RCA,AM,T21,Diadinoxanthin
2.71158586688578,RCA,AM,T21,Diadinoxanthin
2.71419524111101,RCA,AM,T21,Diadinoxanthin
2.52150697122516,RCA,AM,T21,Diadinoxanthin
1.90114068441065,RCA,AV,T07,Diadinoxanthin
1.71221149236354,RCA,AV,T07,Diadinoxanthin
1.99225235196458,RCA,AV,T07,Diadinoxanthin
2.84995808885163,RCA,AV,T14,Diadinoxanthin
2.02080434638574,RCA,AV,T14,Diadinoxanthin
2.15348472983555,RCA,AV,T14,Diadinoxanthin
1.66705799483447,RCA,AV,T21,Diadinoxanthin
3.64859064243812,RCA,AV,T21,Diadinoxanthin
4.75044728237399,RCA,AV,T21,Diadinoxanthin
0.965888250397359,RCAR,AM,T07,Diadinoxanthin
0.439958592132505,RCAR,AM,T07,Diadinoxanthin
0.823439295289161,RCAR,AM,T07,Diadinoxanthin
1.92622950819672,RCAR,AM,T14,Diadinoxanthin
1.47171743025339,RCAR,AM,T14,Diadinoxanthin
1.30392263392372,RCAR,AM,T14,Diadinoxanthin
0.987058565474885,RCAR,AM,T21,Diadinoxanthin
2.42211642863109,RCAR,AM,T21,Diadinoxanthin
2.40596679765819,RCAR,AM,T21,Diadinoxanthin
2.20802775806324,RCAR,AV,T07,Diadinoxanthin
2.3869908995972,RCAR,AV,T07,Diadinoxanthin
2.16427908894156,RCAR,AV,T07,Diadinoxanthin
1.30363932645301,RCAR,AV,T14,Diadinoxanthin
2.01621740083279,RCAR,AV,T14,Diadinoxanthin
1.34614207917763,RCAR,AV,T14,Diadinoxanthin
1.89058974202598,RCAR,AV,T21,Diadinoxanthin
1.71455786632799,RCAR,AV,T21,Diadinoxanthin
2.60537144805084,RCAR,AV,T21,Diadinoxanthin
3.69978858350951,RGA,AM,T07,Diadinoxanthin
4.26587301587302,RGA,AM,T07,Diadinoxanthin
6.45879732739421,RGA,AM,T07,Diadinoxanthin
4.33369447453954,RGA,AM,T14,Diadinoxanthin
3.86266094420601,RGA,AM,T14,Diadinoxanthin
3.48605577689243,RGA,AM,T14,Diadinoxanthin
4.24420502775057,RGA,AM,T21,Diadinoxanthin
3.97532556545579,RGA,AM,T21,Diadinoxanthin
1.47969198248528,RGA,AV,T07,Diadinoxanthin
1.42747897017589,RGA,AV,T07,Diadinoxanthin
2.19827586206897,RGA,AV,T07,Diadinoxanthin
1.24180751983443,RGA,AV,T14,Diadinoxanthin
1.96709585121602,RGA,AV,T14,Diadinoxanthin
1.26029616959986,RGA,AV,T14,Diadinoxanthin
2.30113813048075,RGA,AV,T21,Diadinoxanthin
2.30799840827696,RGA,AV,T21,Diadinoxanthin
2.84962735642262,RGA,AV,T21,Diadinoxanthin
3.39744643542112,RMO,AM,T07,Diadinoxanthin
2.83192350128724,RMO,AM,T07,Diadinoxanthin
2.18818380743982,RMO,AM,T07,Diadinoxanthin
2.92208239721024,RMO,AM,T14,Diadinoxanthin
3.12289804938983,RMO,AM,T14,Diadinoxanthin
3.6878453038674,RMO,AM,T21,Diadinoxanthin
4.35701763431989,RMO,AM,T21,Diadinoxanthin
5.74323234278708,RMO,AM,T21,Diadinoxanthin
2.58598396689941,RMO,AV,T07,Diadinoxanthin
3.30664116967452,RMO,AV,T07,Diadinoxanthin
3.10364379718882,RMO,AV,T07,Diadinoxanthin
1.74496644295302,RMO,AV,T14,Diadinoxanthin
1.9164483661933,RMO,AV,T14,Diadinoxanthin
2.85528031290743,RMO,AV,T14,Diadinoxanthin
2.59602649006623,RMO,AV,T21,Diadinoxanthin
1.92227329711659,RMO,AV,T21,Diadinoxanthin
4.3610163064088,RMO,AV,T21,Diadinoxanthin
2.36720554272517,RPE,AM,T07,Diadinoxanthin
2.83353010625738,RPE,AM,T07,Diadinoxanthin
4.20168067226891,RPE,AM,T07,Diadinoxanthin
3.1018206338503,RPE,AM,T14,Diadinoxanthin
0,RPE,AM,T14,Diadinoxanthin
3.03687635574837,RPE,AM,T14,Diadinoxanthin
2.24318123884782,RPE,AM,T21,Diadinoxanthin
3.03398058252427,RPE,AM,T21,Diadinoxanthin
2.05191594561187,RPE,AM,T21,Diadinoxanthin
1.81153857963094,RPE,AV,T07,Diadinoxanthin
3.38409475465313,RPE,AV,T07,Diadinoxanthin
2.30912476722533,RPE,AV,T07,Diadinoxanthin
0.995405819295559,RPE,AV,T14,Diadinoxanthin
1.65657852819369,RPE,AV,T14,Diadinoxanthin
2.28467448443186,RPE,AV,T14,Diadinoxanthin
0,GRG,AM,T07,Diatoxanthin
0,GRG,AM,T07,Diatoxanthin
0,GRG,AM,T07,Diatoxanthin
0,GRG,AM,T14,Diatoxanthin
0,GRG,AM,T14,Diatoxanthin
0,GRG,AM,T14,Diatoxanthin
0,GRG,AM,T21,Diatoxanthin
0,GRG,AM,T21,Diatoxanthin
0,GRG,AM,T21,Diatoxanthin
0,GRG,AV,T07,Diatoxanthin
0,GRG,AV,T07,Diatoxanthin
0,GRG,AV,T07,Diatoxanthin
0.865898652209924,GRG,AV,T14,Diatoxanthin
0,GRG,AV,T14,Diatoxanthin
0,GRG,AV,T14,Diatoxanthin
0.331505801351524,GRG,AV,T21,Diatoxanthin
0.436681222707424,GRG,AV,T21,Diatoxanthin
0.159784291206871,GRG,AV,T21,Diatoxanthin
0,RCA,AM,T07,Diatoxanthin
0,RCA,AM,T07,Diatoxanthin
0,RCA,AM,T07,Diatoxanthin
0,RCA,AM,T14,Diatoxanthin
0,RCA,AM,T14,Diatoxanthin
0,RCA,AM,T14,Diatoxanthin
0,RCA,AM,T21,Diatoxanthin
0,RCA,AM,T21,Diatoxanthin
0,RCA,AM,T21,Diatoxanthin
0.145851873825769,RCA,AM,T21,Diatoxanthin
0.19624678032626,RCA,AV,T07,Diatoxanthin
0.369837682350524,RCA,AV,T07,Diatoxanthin
0.376314333148866,RCA,AV,T07,Diatoxanthin
0.474993014808606,RCA,AV,T14,Diatoxanthin
0,RCA,AV,T14,Diatoxanthin
0,RCA,AV,T14,Diatoxanthin
0,RCA,AV,T21,Diatoxanthin
0.679639433395336,RCA,AV,T21,Diatoxanthin
0.863717687704362,RCA,AV,T21,Diatoxanthin
0,RCAR,AM,T07,Diatoxanthin
0,RCAR,AM,T07,Diatoxanthin
0,RCAR,AM,T07,Diatoxanthin
0,RCAR,AM,T14,Diatoxanthin
0,RCAR,AM,T14,Diatoxanthin
0,RCAR,AM,T14,Diatoxanthin
0,RCAR,AM,T21,Diatoxanthin
0,RCAR,AM,T21,Diatoxanthin
0,RCAR,AM,T21,Diatoxanthin
0,RCAR,AV,T07,Diatoxanthin
0,RCAR,AV,T07,Diatoxanthin
0,RCAR,AV,T07,Diatoxanthin
0,RCAR,AV,T14,Diatoxanthin
0,RCAR,AV,T14,Diatoxanthin
0,RCAR,AV,T14,Diatoxanthin
0.225651033725682,RCAR,AV,T21,Diatoxanthin
0,RCAR,AV,T21,Diatoxanthin
0.116876476174243,RCAR,AV,T21,Diatoxanthin
0,RGA,AM,T07,Diatoxanthin
0,RGA,AM,T07,Diatoxanthin
0,RGA,AM,T07,Diatoxanthin
0,RGA,AM,T14,Diatoxanthin
0,RGA,AM,T14,Diatoxanthin
0,RGA,AM,T14,Diatoxanthin
0,RGA,AM,T21,Diatoxanthin
0,RGA,AM,T21,Diatoxanthin
0,RGA,AV,T07,Diatoxanthin
0,RGA,AV,T07,Diatoxanthin
0,RGA,AV,T07,Diatoxanthin
0,RGA,AV,T14,Diatoxanthin
0,RGA,AV,T14,Diatoxanthin
0,RGA,AV,T14,Diatoxanthin
0,RGA,AV,T21,Diatoxanthin
0,RGA,AV,T21,Diatoxanthin
0,RGA,AV,T21,Diatoxanthin
0,RMO,AM,T07,Diatoxanthin
0.180213313718279,RMO,AM,T07,Diatoxanthin
0.235332975517113,RMO,AM,T07,Diatoxanthin
0.399718818486306,RMO,AM,T14,Diatoxanthin
0.451619102527145,RMO,AM,T14,Diatoxanthin
0.483425414364641,RMO,AM,T21,Diatoxanthin
0.51562338867691,RMO,AM,T21,Diatoxanthin
0.51624560384603,RMO,AM,T21,Diatoxanthin
0.165502973881562,RMO,AV,T07,Diatoxanthin
0.179275726066691,RMO,AV,T07,Diatoxanthin
0.179056372914739,RMO,AV,T07,Diatoxanthin
0,RMO,AV,T14,Diatoxanthin
0,RMO,AV,T14,Diatoxanthin
0.664928292046936,RMO,AV,T14,Diatoxanthin
0,RMO,AV,T21,Diatoxanthin
0,RMO,AV,T21,Diatoxanthin
0,RMO,AV,T21,Diatoxanthin
0,RPE,AM,T07,Diatoxanthin
0,RPE,AM,T07,Diatoxanthin
0,RPE,AM,T07,Diatoxanthin
0,RPE,AM,T14,Diatoxanthin
0,RPE,AM,T14,Diatoxanthin
0,RPE,AM,T14,Diatoxanthin
0,RPE,AM,T21,Diatoxanthin
0,RPE,AM,T21,Diatoxanthin
0,RPE,AM,T21,Diatoxanthin
0.141238601123768,RPE,AV,T07,Diatoxanthin
0,RPE,AV,T07,Diatoxanthin
0,RPE,AV,T07,Diatoxanthin
0,RPE,AV,T14,Diatoxanthin
0.191143676330041,RPE,AV,T14,Diatoxanthin
0.363930448847554,RPE,AV,T14,Diatoxanthin
0,GRG,AM,T07,DV.Chlorophyll b
0,GRG,AM,T07,DV.Chlorophyll b
0,GRG,AM,T07,DV.Chlorophyll b
0,GRG,AM,T14,DV.Chlorophyll b
0,GRG,AM,T14,DV.Chlorophyll b
0,GRG,AM,T14,DV.Chlorophyll b
0.429252782193959,GRG,AM,T21,DV.Chlorophyll b
0.333646616541353,GRG,AM,T21,DV.Chlorophyll b
0,GRG,AM,T21,DV.Chlorophyll b
0,GRG,AV,T07,DV.Chlorophyll b
0,GRG,AV,T07,DV.Chlorophyll b
0.383930752853304,GRG,AV,T07,DV.Chlorophyll b
0,GRG,AV,T14,DV.Chlorophyll b
0.101978380583316,GRG,AV,T14,DV.Chlorophyll b
0.322414237812742,GRG,AV,T14,DV.Chlorophyll b
0.535509371414,GRG,AV,T21,DV.Chlorophyll b
0.282558438222451,GRG,AV,T21,DV.Chlorophyll b
0.549258501023618,GRG,AV,T21,DV.Chlorophyll b
0,RCA,AM,T07,DV.Chlorophyll b
0,RCA,AM,T07,DV.Chlorophyll b
0,RCA,AM,T07,DV.Chlorophyll b
0,RCA,AM,T14,DV.Chlorophyll b
0,RCA,AM,T14,DV.Chlorophyll b
0,RCA,AM,T14,DV.Chlorophyll b
0.244807121661721,RCA,AM,T21,DV.Chlorophyll b
0,RCA,AM,T21,DV.Chlorophyll b
0.307608793992581,RCA,AM,T21,DV.Chlorophyll b
0.150796005141897,RCA,AM,T21,DV.Chlorophyll b
0.919906782779345,RCA,AV,T07,DV.Chlorophyll b
0.821861516334498,RCA,AV,T07,DV.Chlorophyll b
0.664084117321527,RCA,AV,T07,DV.Chlorophyll b
0.335289186923722,RCA,AV,T14,DV.Chlorophyll b
0.258397932816538,RCA,AV,T14,DV.Chlorophyll b
0.304533194118159,RCA,AV,T14,DV.Chlorophyll b
0.680911011974642,RCA,AV,T21,DV.Chlorophyll b
0,RCA,AV,T21,DV.Chlorophyll b
0,RCA,AV,T21,DV.Chlorophyll b
1.22264335493337,RCAR,AM,T07,DV.Chlorophyll b
1.17753623188406,RCAR,AM,T07,DV.Chlorophyll b
0.938337801608579,RCAR,AM,T07,DV.Chlorophyll b
0.450819672131148,RCAR,AM,T14,DV.Chlorophyll b
0.614282057844894,RCAR,AM,T14,DV.Chlorophyll b
0.65196131696186,RCAR,AM,T14,DV.Chlorophyll b
7.95130511076991,RCAR,AM,T21,DV.Chlorophyll b
0.760043431053203,RCAR,AM,T21,DV.Chlorophyll b
0.962386719063277,RCAR,AM,T21,DV.Chlorophyll b
0.228688589227979,RCAR,AV,T07,DV.Chlorophyll b
0.522154259286886,RCAR,AV,T07,DV.Chlorophyll b
0.432855817788313,RCAR,AV,T07,DV.Chlorophyll b
0.353068984247692,RCAR,AV,T14,DV.Chlorophyll b
0.317773394696472,RCAR,AV,T14,DV.Chlorophyll b
0.56905096983418,RCAR,AV,T14,DV.Chlorophyll b
0.670854424589864,RCAR,AV,T21,DV.Chlorophyll b
0.635021431973329,RCAR,AV,T21,DV.Chlorophyll b
0.267841924565974,RCAR,AV,T21,DV.Chlorophyll b
0,RGA,AM,T07,DV.Chlorophyll b
0,RGA,AM,T07,DV.Chlorophyll b
0,RGA,AM,T07,DV.Chlorophyll b
0,RGA,AM,T14,DV.Chlorophyll b
0,RGA,AM,T14,DV.Chlorophyll b
0,RGA,AM,T14,DV.Chlorophyll b
0,RGA,AM,T21,DV.Chlorophyll b
0,RGA,AM,T21,DV.Chlorophyll b
0,RGA,AV,T07,DV.Chlorophyll b
1.3000254906959,RGA,AV,T07,DV.Chlorophyll b
0,RGA,AV,T07,DV.Chlorophyll b
0.34494653328734,RGA,AV,T14,DV.Chlorophyll b
0.953743443013829,RGA,AV,T14,DV.Chlorophyll b
0.29706981140568,RGA,AV,T14,DV.Chlorophyll b
0.995086759126811,RGA,AV,T21,DV.Chlorophyll b
0.994826900119379,RGA,AV,T21,DV.Chlorophyll b
0.694139997077305,RGA,AV,T21,DV.Chlorophyll b
0.602772754671489,RMO,AM,T07,DV.Chlorophyll b
0.514895182052225,RMO,AM,T07,DV.Chlorophyll b
0.495437843193923,RMO,AM,T07,DV.Chlorophyll b
0.220534520544169,RMO,AM,T14,DV.Chlorophyll b
0.201787258575959,RMO,AM,T14,DV.Chlorophyll b
0.276243093922652,RMO,AM,T21,DV.Chlorophyll b
0.335155202639992,RMO,AM,T21,DV.Chlorophyll b
0.271028942019166,RMO,AM,T21,DV.Chlorophyll b
0.517196793379881,RMO,AV,T07,DV.Chlorophyll b
0.756941954503805,RMO,AV,T07,DV.Chlorophyll b
0.805753678116327,RMO,AV,T07,DV.Chlorophyll b
0.557046979865772,RMO,AV,T14,DV.Chlorophyll b
2.9505032400386,RMO,AV,T14,DV.Chlorophyll b
0.325945241199478,RMO,AV,T14,DV.Chlorophyll b
1.56291390728477,RMO,AV,T21,DV.Chlorophyll b
1.48349352277476,RMO,AV,T21,DV.Chlorophyll b
0.948047023132347,RMO,AV,T21,DV.Chlorophyll b
0,RPE,AM,T07,DV.Chlorophyll b
0,RPE,AM,T07,DV.Chlorophyll b
0,RPE,AM,T07,DV.Chlorophyll b
0,RPE,AM,T14,DV.Chlorophyll b
0,RPE,AM,T14,DV.Chlorophyll b
0,RPE,AM,T14,DV.Chlorophyll b
0,RPE,AM,T21,DV.Chlorophyll b
0,RPE,AM,T21,DV.Chlorophyll b
0,RPE,AM,T21,DV.Chlorophyll b
1.1053455740121,RPE,AV,T07,DV.Chlorophyll b
0,RPE,AV,T07,DV.Chlorophyll b
1.41527001862197,RPE,AV,T07,DV.Chlorophyll b
0.811638591117917,RPE,AV,T14,DV.Chlorophyll b
0.525645109907614,RPE,AV,T14,DV.Chlorophyll b
0.505458956732713,RPE,AV,T14,DV.Chlorophyll b
30.2055406613047,GRG,AM,T07,Fucoxanthin
33.2914572864322,GRG,AM,T07,Fucoxanthin
32.1435245748458,GRG,AM,T07,Fucoxanthin
36.3636363636364,GRG,AM,T14,Fucoxanthin
34.2465753424658,GRG,AM,T14,Fucoxanthin
32.3275862068966,GRG,AM,T14,Fucoxanthin
37.6788553259141,GRG,AM,T21,Fucoxanthin
36.1842105263158,GRG,AM,T21,Fucoxanthin
38.9434119858008,GRG,AM,T21,Fucoxanthin
33.2218113517638,GRG,AV,T07,Fucoxanthin
37.7933378255647,GRG,AV,T07,Fucoxanthin
35.2518236710761,GRG,AV,T07,Fucoxanthin
45.0719072359009,GRG,AV,T14,Fucoxanthin
38.1093208239853,GRG,AV,T14,Fucoxanthin
31.6094918751612,GRG,AV,T14,Fucoxanthin
26.1379574142547,GRG,AV,T21,Fucoxanthin
33.0850244027742,GRG,AV,T21,Fucoxanthin
38.4231287761522,GRG,AV,T21,Fucoxanthin
42.2773393461105,RCA,AM,T07,Fucoxanthin
31.6842690383546,RCA,AM,T07,Fucoxanthin
32.9055610398157,RCA,AM,T07,Fucoxanthin
35.036496350365,RCA,AM,T14,Fucoxanthin
35.5472404115996,RCA,AM,T14,Fucoxanthin
35.287779473826,RCA,AM,T14,Fucoxanthin
37.8338278931751,RCA,AM,T21,Fucoxanthin
44.1248972884141,RCA,AM,T21,Fucoxanthin
44.693748303628,RCA,AM,T21,Fucoxanthin
40.6654800751508,RCA,AM,T21,Fucoxanthin
21.035201766221,RCA,AV,T07,Fucoxanthin
24.1764262721731,RCA,AV,T07,Fucoxanthin
25.7885998893193,RCA,AV,T07,Fucoxanthin
28.3039955294775,RCA,AV,T14,Fucoxanthin
28.4569005499238,RCA,AV,T14,Fucoxanthin
30.4750717828243,RCA,AV,T14,Fucoxanthin
22.7987790561165,RCA,AV,T21,Fucoxanthin
41.9945628845328,RCA,AV,T21,Fucoxanthin
39.0523783083472,RCA,AV,T21,Fucoxanthin
10.6369971879203,RCAR,AM,T07,Fucoxanthin
10.351966873706,RCAR,AM,T07,Fucoxanthin
10.9153581003447,RCAR,AM,T07,Fucoxanthin
22.3770491803279,RCAR,AM,T14,Fucoxanthin
18.2364985922703,RCAR,AM,T14,Fucoxanthin
19.3958491796153,RCAR,AM,T14,Fucoxanthin
28.7343715727133,RCAR,AM,T21,Fucoxanthin
31.7380773406832,RCAR,AM,T21,Fucoxanthin
31.5181650493223,RCAR,AM,T21,Fucoxanthin
32.4895512972163,RCAR,AV,T07,Fucoxanthin
28.047143070267,RCAR,AV,T07,Fucoxanthin
22.8795217973823,RCAR,AV,T07,Fucoxanthin
15.1819663226507,RCAR,AV,T14,Fucoxanthin
21.4990138067061,RCAR,AV,T14,Fucoxanthin
22.2113443064309,RCAR,AV,T14,Fucoxanthin
29.1821674696591,RCAR,AV,T21,Fucoxanthin
29.2744880139705,RCAR,AV,T21,Fucoxanthin
35.6473252331442,RCAR,AV,T21,Fucoxanthin
31.183932346723,RGA,AM,T07,Fucoxanthin
35.7142857142857,RGA,AM,T07,Fucoxanthin
40.0890868596882,RGA,AM,T07,Fucoxanthin
37.1975442397978,RGA,AM,T14,Fucoxanthin
35.2885073915117,RGA,AM,T14,Fucoxanthin
36.105577689243,RGA,AM,T14,Fucoxanthin
36.5654587006203,RGA,AM,T21,Fucoxanthin
36.3262508567512,RGA,AM,T21,Fucoxanthin
24.6112033821531,RGA,AV,T07,Fucoxanthin
19.3729288809585,RGA,AV,T07,Fucoxanthin
31.0344827586207,RGA,AV,T07,Fucoxanthin
14.5567437047258,RGA,AV,T14,Fucoxanthin
22.7706247019552,RGA,AV,T14,Fucoxanthin
13.8632578655984,RGA,AV,T14,Fucoxanthin
19.5907705703091,RGA,AV,T21,Fucoxanthin
19.1404695582969,RGA,AV,T21,Fucoxanthin
18.5591115008037,RGA,AV,T21,Fucoxanthin
26.7411912981533,RMO,AM,T07,Fucoxanthin
22.6553880102979,RMO,AM,T07,Fucoxanthin
18.2073407373767,RMO,AM,T07,Fucoxanthin
31.5364364378162,RMO,AM,T14,Fucoxanthin
40.1844912078409,RMO,AM,T14,Fucoxanthin
31.7817679558011,RMO,AM,T21,Fucoxanthin
36.6608229349283,RMO,AM,T21,Fucoxanthin
38.2989707353273,RMO,AM,T21,Fucoxanthin
26.3253167830359,RMO,AV,T07,Fucoxanthin
27.8873351659296,RMO,AV,T07,Fucoxanthin
26.5600286490197,RMO,AV,T07,Fucoxanthin
17.7315436241611,RMO,AV,T14,Fucoxanthin
21.149869019716,RMO,AV,T14,Fucoxanthin
33.74185136897,RMO,AV,T14,Fucoxanthin
